,label,clean_data
2991,0,eurovisionda sonuncu halk sokak dokul son yil icinde eurovision sarki yarisma sonuncu gectik haftasonu eurovision sarki yarisma sonuncu bardak tasiran son dam beklenmedik halk hareket donus kultur turizm bakanlik pankart acip eylem yapan gosterici polis arasi cikan catisma polis alti gosterici yaralan eurovision sarki yarisma ozellik son yil ust uste aldik basarisizlik ulke ayak kaldir basarisizlik buyuk sorumlu gosterilen kultur turizm bakan sir arse buckley yasanan karsi saskinlik gizleyemedik ifade vatandas sukûnet davet bakanlik yasanan olay basin aciklama yapan sir buckley son yil basin cikan eurovision yarisma muzikal deger asagi nitelik haber kanip yaris rastgele gonder basla gecen sene liverpool fulham devre arasi cekilis secilen talihli vatandas temsil bilebil degerli halk ata yer verdi eurovision katilan yaris tarihî birincilik ulke olduk san seref dolu elli yil geri biraktik kaydeden buckley bagir pink aziz millet saibeli yarisma ciddi alma gercekten dusundurucu diyerek eurovisionda ozellik son dondemde oynanan siyasi oyun dikkat cek buckley bak rusya ayril tane ulke masallah rusya calis almanya desen avusturya krallik hollanda dukaligi sekil yol kuzey soyle hepten teskilat manzara maalesef gercekten dost ulke birlik beraberlik zaman fazla ihtiyac duyulan zor donem gectik ifade aciklama eurovision birinci alman lena meyer kutlama ihmal etmeyen buckley devam âdeta agiz yum goz guzel sarki tebrik hala koca almanya alman sarki soyle yaris giren yari sarki soyle yari dil donduk soyle calis aksan telaffuz dinle inan utan ekran karsi duzgun diyemeyen sor tensel perfect arasi fark soyle tiynet insan puan yagdiril sonuncu olma gercekten aci resmen dil rezil son gelecek sene duzenlen eurovision simdiden hazirlan basladik cizen buckley bakanlik geleni yap ozledik birincilik yerel ezgi modern saz sentezlenme garip kostum tasarim yapilma yap hazir sirri ekip pakistanli gocmen kurmay dusun yer kop diyerek konu kararlilik ortay koy
2992,0,cari acig buyu risk karsi karsi kalan turkiye magdur sifat sarraf dava mudahil olacak amerikan uyguladik ulus arasi ambargo del bankacilik sahtekrligi akla suclama abdde tutuklanan sarraf turkiye devre gir sarraf turk ekonomi onem genis yer ayrilan hizmet aldik odul iceren kapsamli dosya hazirlayan adalet bakanlik supheli ceza alma durum dogacak zarar abddeki dava mudahil olacak haber art ankara hareketli saat yasan adalet bakanlik gerceklestirilen toplanti kriz degerlendirme yapil kriz yonet yol harita tartisildik toplanti cumhurbaskanligi danisman mustesar merkez banka baskan maliye bakan hazir bulun toplanti gundem madde sarraf kefalet serbest birakilma durum kefalet para cikarilma uygulanabil vergi satis cikarilabil hazine arazi dava kefalet opsiyon bulunmadik anlasilma goz atilabil adim cevril adalet bakanlik toplanti ust duzey cumhurbaskanligi danisman yolla muammer eski bakan yol sira sira yatsinlar oneri oda tekme tokat gergin basla mesele ciddiyet hayatilik uygun davranma beklendik cizilme art esas gundem gecil saatlik yogun beyin firtina ortay cikan sarraf acil eylem plan birlik kabul edil ulusal guvenlik ilgilendirme gizli ibare bulunan eylem plan basin sizan madde turkiye nin cari acig ini bas kapatan hayirsever isadaminin tutuklanma ugranilan maddi zarar gosterilerek dava mudahil basvurul sanig yon cumhurbaskani erdogan aldik ovgu dis ticaret katki donem bakan aldik odul mahkeme delil sunul sarraf allah koru yil ceza alma hali turkiye ugrayacak maddi zarar hesaplanarak mahkeme tazminat talep bulunul ebru gundes abddeki yaris program gorev alma lobi faaliyet yurutul program dokecek goz yas cocuk psikoloji vurgu kamuoyu destek artirilarak mahkeme uzerinde psikolojik unsur kullanil abd hukûmet uzun sure pesin olduk edward takas kullanilmak amac turkiye getirilme calisil moskova bulunma sira rusya yla iliski operasyon gercekles olasilik dusuk yuzde oncelik putin gel jet dusur odes denilerek dostluk uzatil oneri hali plan wikileaks kurucu julian assange ekvador buyukelcilik nezdinde diplomatik girisim baslan merkel ornegin ilham alinarak abd dize getirmek amac suriyeli multeci atlantik okyanus uzerinde amerika gonderil zorlu yolculuk siginmaci bot gercek can yelek temin edil basarili olunma hali pazarlik cumhurbaskani yapil abd musluman alinmama latin gocmen sinir dis edilme vaat cumhuriyetci parti baskan aday donald trump turkiye secim yaris resmen desteklen secilme hali sarraf ulke musluman amerika dan surme umulan trump kurus ihtiyac secim kampanya yuklu miktar bagis yapil haber ekip secim gorev verilerek emlak usta belgesel hazirlatil secenek basarisiz olma hali abd misilleme bulunmak amac ulusal yerli nukleer program hayat geciril vazgecilme yegne kosulu sarraf iade program plutonyum alim ihale cikil turkiye atom enerji kurum personel amac egitim yollan
2993,0,yillik devlet memur tevfik ceperli hayat buyuk sans tutku memuriyet ayni zaman para kazan ankara yahya galip vergi daire mudur yardimcilik gorev yuruten tevfik ceperli hayat buyuk tutku ayni zaman meslek hali getirebil sayi sansli insan meslek yil gectik gun calis arkadas cay icerek kutlayan deneyimli memur tevfik ceperli duzenledik basin toplanti hala cimdikli ruya gun doy doy memurluk yap aybasi gel maas tak hesap yat meslek duyduk derin sevgi baglik goz tevfik ceperli meslek asik mudur yardimci yil girdik vergi daire bugun basari hizmet ede ceperli yil tebrik gelen arkadas israr dayanamayarak birer cay ismarladik memuriyet kucuk yas tutku olduk vurgula yas baba gomlek giyip ayna karsi memurluk soyle gulumseme gizleyemeyen tevfik ceperli yas geldiginde memur kactik gunde cocuk akli bulduk evrak canta alip gidip yak kamu kurum elim kol girdi cocuk olunca bisey elde canta sevimli bul bikac bastik vatandas nusha nusha belge talep ettik hatirla anlat cocukluk ayni kuf kokulu bina girip ayni eski mobilya hesap makine arasi calismak hayalî buyuyen minik tevfik emeklilik yaklas memur olduk hatirlatan ceperli baba kaybettiginde dusunmeden daire gelip gorev soyleyerek devam derle bilir show must memuriyet sade ayni zaman tutku ask hayat sene emeklilik hak birak terk etmeden birak kisa sure icinde yas had mecburi emeklilik gel aci tatli binlerce burokratik daire ayril niyet dogrusu daire hâlen ihtiyac olduk faydalanabilecek dusun dusun ant danistay basvurmak ton belge hazirla ulke emeklilik yas yas had cikmadan uyku tevfik ceperli israr cay ismarla vaat konus ikna ettik amir mustafa ozkiyilar ceperli bugun istekli azimli calisma personel ilham olduk ciz ise beklenti hedef bas zaman icinde heves asama asama tevfik beyin sabah daire isil isil goz girme mutluluk gormek cocuksu nese ses titredik gizle olay icinde taraf olduk deneyimli amir memuriyet sekil gecinmek basli garanti emeklilik tevfik beyin yap calistik inan hâlen anlayabil dunya tertemiz kalpli arkadas beraber konusmak sabah yuz gorduk sakin gulumse goz umut parilti filan gece gir ifade kullan valla emeklilik hafta bisey kal sen sakrak herif cek ceker ceperli takilma ihmal mesai arkadas yavas yavas bas donme tamamlanan yil kutlama sekil devlet girmek isteyen genc seslenme ihmal etmeyen tevfik ceperli oncelik iki soru sor memur iste muyum kpss puan yer gir yeterli iki sorun cevap evet gel seklî deger tavsiye bulun
2994,1,otel pompali tufek saldiri malatya katli otel pompali tufek saldiri duzenlen olay ilce saray mahalle meydan bilgi omer efendi sokak bulunan otel gelen yaninda getirdik tufek otel rastgele ates actiacilan ates sonuc otel cam sayi isabet eder sans eser olay yaralanan uzerine olay sayi polis ekip sevk edilicevrede guvenlik tedbir alan polis ekip olay yerinde adet tufek kartus bul cevre guvenlik kamera alan polis ekip supheli sahis yakalamak calis baslat
2995,1,haftalik burc yorum astrolog aygul aydin hafta yorumlu
2996,1,son sans uyari basbakan theresa may parlamento avrupa birlik ayril brexit anlasma onaylama son sans olduk belirterek anlasman kabul durum parlamenter ikinci referandum yapilip yapilmayacak iliskin verebilecek soyle may dorduncu parlamento sunacak anlasma iliskin yeni yasa tasari icerecek konu acikla yap yasa tasari parlamenter tedbir madde gumruk birlik ticaret anlasma isci hak cevren korunma konu endise giderilme odaklanan may ayri ikinci referandum kaydet referandum iliskin tartisma dikkatli dinledik belirten may devam konu defalarca gorus ortay koy bun yapma gereken olduk inan ikinci kullanma istemek referandum sonuc gerceklestirme gerektik dusun parlamento onemli konu gercek samimi hissî fark hukûmet yuzde ayril anlasma yasa ikinci referandum yapmama konu kullan zorunluluk getir referandum iliskin oylaman sart bagli olduk soyleyen may anlasma ikinci referandum isteyen parlamenter seslen anlas ihtiyac yuzde ayril anlasma onaylan konus may parlamenter referandum sonuc getirilme istedik aktararak dolaysi yol bulma yardim etme gerektik dusun bun son sans olduk inan mayi yeni garanti iceren anlasma gelecek parlamento getirme beklen ulke haziran referandum halk yuzde karsi yuzde abden ayril karar mart gerceklesme gereken brexit parlamenter mayi abyle vardik anlasma onaylamama nisan ekim ertelen may gecen hafta anlasman haziran bas dorduncu parlamento sunulacak bildir
2997,0,cemiyet hayat gelen mal mal durup poz verdik gece ara gel cemiyet hayat gelen isim aksam nisantasi coutere club sebep bulunduk bilmedik gece ara gel cemiyet bulusma organizasyon tane unlu geri kalan olduk sayi seckin konuk davet giris cikis mal mal durup poz verirle iceri olduk konusulduk gercekten ilgilenmedik konu carpici aciklama bulun siklik goz kamastiran sosyete agir top basin mensup aciklama coutere parti verildik hakkinda fikir olmadik gizle gece sik isim simal yeni yil bulusma heyecan verici olduk ifade cemiyet cemiyet katilin konu net soyle aile zengin olduk dogduk gunde topluluk uye katilan arkadas sor yardimci olabilir gorgusuz yardim bil muhtesem organizasyon hakkinda kapida poz cek iceri girip sure durup geri cikis cekme bisi olduk sahit bugun genel konsept yorum bulun gece agir topu donem simal yasadik firtinali ask gundem gelen unlu adam ekrem tunal davet yeni sevgili olduk soylenti cikan sarisin bayan katilan tunal simal goz goze ozen goster gece his valla gece gece bil iceri nisan falan bil sergi yalan soyliyim cogunluk gelip poz verip don cemiyet hayat tabi mecbur yap seklî ozetle cikis foto muhabir sure poz vere tunal arkadas resim basar alt simal diyeli firtinali ask diyeli sarisin zahmet yeni kolay gel diyerek yeni aldik son model gece karanlik karis coutere clubin yasan mekân davetli neseli tavir cek yaklasik yil cemiyet hayat olma bilinmeyen gectik taki tasarim unlu tasarimci unvanini hak kazanan hulya sezuer gece merak edilen konu sahsen sirf bin saydik yeni kiyafet para gel takdir eder sade giymek elbise para veril arkadas sebep herhâlde aciklik getir bulusma yil mantikli yapildik dile getiren sezuer bas kapida gir fotograf cekip gazete dergi basa olay tersine don sirf kapida fotograf cek toplas basla ifade kullanarak cemiyet hayat zaman degisen yuz ortay muhtesem gece davetli borsa para botoks konu uzerine sohbet eglenceli dakika gecirirle tesekkur konusma mikrofon bas gecen coutere clubin genc patron mutluluk saskinlik gizle acilis tesrif ede degerli isim gercekten minnettar olduk vurgulayan girmanin galiba yanlis anlasil olmus duzelt bildik yeni yeni beli dogrultan firma kapida club yazi gorunce tezcanli gel galiba club yav topluluk etki yarat cemiyet gelen isim aciklama uzerine derhâl mekân bosaltarak acilis yol alirla gitmek zorun varan indirim bak kazak sade lira hakiki seklî ikna caba yeterli
2998,0,buyuk teror eylem art buyuk kopru acilis yapan turkiye kopru gelme endiseli ataturk havalimani saldiri osman gazi kopru acilis sabah cizre gerceklesen saldiri kopru acilis yanit vere turkiye goz sonraki acil kopru cevril durum saldiri cap arttikca acilan kopru uzunluk artttgina dikkat ceken uzman olasi kopru gelme endiseli turkiye teror saldiri acilis kopru proje arasi baglanti dikkat ceken atlantik strateji genel mudur onur anladik turkiye teror mucadele ana strateji teror zaman kopru hali geldikce orgut aci tur inat bin durum bun sonraki eylem sirf bak sefer uzunluk kopru yanit verecek merak kaynaklanabilecek soylemek yanlis olmaz carpici analiz imza kopru uzunluk teror orgut arasi rekabet belirleyici unsur hali gel basladik dikkat ceken ozelliikle pkk mensup arasi uzun kopru demek zarar eylem ver kisa olabilir rayli sistem kopru dunya inci bogaz buyuk proje yuzde eylem etkili seklî atisma olduk yon istihbar rapor teori guclendir orgut zaaf teror mucadele etkin sekil kullanilabilecek ifade git orgut hirslandir olay atina arasi kopru yap git eylem dusunmek iste bak allah koru izlenme gereken strateji aktar basari kriter kopru uzunluk baz basla hal iple demek durum kullanabil bun sonraki buyuk eylem kisa kopru mesela metrelik falan durum iste eylem gerceklestiren orgut icinde tartisma beraberinde getir mesafe kisalt tartisma ozguven kayip sayesinde orgut kisa sure dagil nokta gelecek kusku ustelik yontem masrafli teror bela ekonomi buyuk proje hazine getirdik yukler nebze win win
2999,0,yolsuzluk rusvet sarsilan nijer hukûmet ulke olmama ney afrika sorunlu bolge nijer sefer ust uste patlak vere rusvet yolsuzluk skandal calkalan skandal zor gun geciren hukûmet internet erisim sinirla getir hamle ulke internet olmama ugra devlet baskan gahanjey gazete dergi desen sart zorlayip ulke internet getirme goze getirip yasak degisebil cozum cikis yol aradik ifade kalasnikof karsilik zurafa takas yolsuzluk savas toplu toyota pikap alim ihale rusvet kontor karsilik fuhus ticaret sayi yolsuzluk rusvet skandal karisan nijer hukûmet baskan gahanjey sabah basin mensup karsi gec asilsiz olduk iddia ede gahanjey yolsuzluk yap bugun nijer bulunduk nokta olabilir durum belli ulke calacak para savun konusma sirasinda sik sik uzak dalan goz dolduk gorulen gahanjey millet irade tip soylenti sayan allah havale ettik belirterek devam aci halk tarz dedikodu ara yap olus bun nesi mudahale ede adam agiz ustune vur tokat ata yakaladik yap yetis konustuk mecra eksiklik yogun sekil hisset youtube twitter kapat git komsu burkina fasoda modem sirf yokluk ara kapatabil afedersiniz beter servis saglayici ara kapat isik yanip son basla karis aciklama surdurduk sira yanin yaklasan ulastir bakan konusmak sure ara vere baskan gahanjey duyduk karsi sinir hakim aha gel sayin baskan muthis onlem paket hazir yasakladik anlat delir gerizekali ofke dile getiren nijer devlet baskan donem darbe falan yap teknoloji fazla yatir yap verdi basin toplanti son bolum hukûmet haber uluslararasi televizyon yayinlanma sert cikan gahanjey haber yap video yayinla koca nijer topu tane uydu nijer nehir kiyi gor ters cevir icinde cocuk yika millet oyun karin tok konu tok korku olmadik ciz devlet baskan gahanjey hesap savas davet eder buyrun keles toyota yurek gel vurus fazla adam oldur hakli millî irade davet
3000,0,kilicdaroglu bayram donus trafik vatandas seslen yuru hizli ankara baslattik adalet yuruyus bugun duzce sakarya istikamet hareket chp lider kemal kilicdaroglu yuruyus duzenledik basin toplanti bayram tatil donen vatandas seslen yol durum malum muhtemelen bugun yuruyerek gec yuru hizli bun dusun kilicdaroglu duzgun tempo tutturulma hali gec gun kafile kartal gise ulastiracak garanti verdi adalet yuruyus gunu bulunduk duzce sabah basin toplanti duzenleyen chp lider bayram trafik cile nev sosyal olduk dikkat cek guya gun tatil bun git gel gunu yol gec kalan gunde yol yorgunluk ata vatandas ata ote taraf senelik izin birlestirebilen tanidik doktor rapor mutlu azinlik keyif yap devam eder halk yol arabali vapur kuyruk sefil perisan olabilir kilicdaroglu vatandas arac inip katilma hali varacak tepki goster firsat kavusacak isaret chp lider oneri yuruyus katilan grup destek gelir kulis dolasan soylenti oneri gundem gelme donus trafik takilan vatandas olasi tepki duyulan cekince onemli rol oyna parti yak kilicdaroglunun kurmay araba bekle yan nispet yap salin salin gecmek ayip tatsizlik cikabil seklî uyardik aktarirla trafik vatandas yuruyus katili olmama hali plan simit arac sarj kit satici taklidî yap secenek masat olduk belirt
3001,0,disisleri rusya gonul hamle hava savun sistem guzel fuze abd fransa onceki gece suriye tesis fuze vurma art saldiri tebrik ede ulke turkiye bolge denge politika izle calisan disisleri bakanlik bugun yeni acikla gel abdnin bas bat basladik suriye seruven sure cephe devam ede turkiye esad rejim karsi gerceklestirilen dunku fuze saldiri yuvarlak ifade gecistirmek sekil destekleme yeni donus soru gundem getir disisleri bakan mevlut cavusoglundan gelen aciklama kafa karistir art rusya ateslenen fuze tane rus yapim hava savun sistem basari imha edil yon aciklama isaret ede disisleri bakan mevlut cavusoglu muteffiklerimiz abd fransa gerceklestirdik vurulan hedef memnuniyet karsili aciklama degerli muttefik rusya fuze guzel taa yillik eski model silah helal demek yeni vur valla bravo yolla hemen kullan basla rus yap rusya devlet baskan vladimir putin tebrik dis politika belirsizlik elestirilir turkiye bolge denge politika izlemek dis secenek bulunmadik dikkat ceken cavusoglu sirt don gor ekonomi hali ortada rusya don rusya adam manyak idare edecegiz bak gittik yer denge politika tarafsiz kalmak anlam gelmedik sira yanasarak pekâlâ ifade laf acil gecen hafta bolge hizbullah hedef basari vurduk saldiri karsi bolge olaganustu direnis gosterdik tebrik ettik ekleyen bakan cavusoglu son almanya cin surec temkinli durus tebrik gazeteci arkadas hafta son demeden saat dinle geldik off yeter lan yemin eder tiksin basin toplanti son verdi
